market_id,created_at,store_id,store_primary_category,order_protocol,total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_couriers,total_busy_couriers,total_outstanding_orders,estimated_order_place_duration,estimated_store_to_consumer_driving_duration
4.0,2015-02-13 00:38:12,6110,italian,2.0,3,4768,3,1198,1695,32.0,17.0,18.0,251,877.0
3.0,2015-02-13 00:38:13,5199,hawaiian,1.0,2,1588,2,739,849,16.0,10.0,9.0,446,701.0
3.0,2015-02-13 00:38:33,1717,american,1.0,3,3047,3,649,1299,16.0,10.0,9.0,446,614.0
2.0,2015-02-13 00:38:35,2680,hawaiian,3.0,3,2955,3,685,1095,39.0,38.0,47.0,251,586.0
2.0,2015-02-13 00:38:37,4062,barbecue,3.0,2,5350,1,2475,2475,18.0,17.0,23.0,251,923.0
4.0,2015-02-13 00:38:38,6503,dessert,5.0,4,4640,4,750,1250,43.0,39.0,43.0,251,553.0
1.0,2015-02-13 00:38:44,6739,fast,4.0,2,1554,2,639,915,5.0,4.0,3.0,251,131.0
2.0,2015-02-13 00:38:54,2675,pizza,2.0,1,1466,1,1025,1144,42.0,40.0,48.0,251,216.0
6.0,2015-02-13 00:39:28,2090,sandwich,5.0,4,2562,4,125,1111,,,,251,376.0
2.0,2015-02-13 00:39:32,3225,mexican,1.0,4,2496,3,249,799,39.0,38.0,47.0,446,1007.0
2.0,2015-02-13 00:39:32,5694,burger,4.0,2,1038,2,309,729,34.0,26.0,27.0,251,478.0
2.0,2015-02-13 00:39:39,6805,other,3.0,3,3250,2,500,1100,18.0,17.0,23.0,251,477.0
1.0,2015-02-13 00:39:43,1424,pizza,5.0,2,3326,2,999,2078,16.0,15.0,23.0,251,273.0
2.0,2015-02-13 00:39:44,915,dessert,5.0,2,1490,2,695,795,39.0,38.0,47.0,251,605.0
4.0,2015-02-13 00:39:46,1866,cafe,4.0,3,1385,2,375,375,43.0,39.0,43.0,251,883.0
4.0,2015-02-13 00:39:56,249,chinese,1.0,8,2440,1,255,255,20.0,15.0,17.0,251,305.0
1.0,2015-02-13 00:40:06,307,italian,1.0,5,5558,5,499,1902,4.0,3.0,3.0,446,438.0
2.0,2015-02-13 00:40:35,1594,mexican,1.0,7,5631,6,299,1039,43.0,40.0,48.0,446,885.0
5.0,2015-02-13 00:40:45,1614,indian,1.0,4,1806,3,99,769,14.0,9.0,9.0,446,229.0
3.0,2015-02-13 00:40:50,4369,italian,4.0,6,3135,5,200,1095,9.0,3.0,3.0,251,317.0
1.0,2015-02-13 00:40:52,1479,chinese,4.0,1,710,1,710,710,17.0,17.0,18.0,251,552.0
2.0,2015-02-13 00:40:55,6677,seafood,5.0,3,1985,3,195,1395,43.0,40.0,48.0,251,730.0
4.0,2015-02-13 00:40:58,4501,pizza,5.0,2,2163,2,583,1933,41.0,45.0,56.0,251,463.0
3.0,2015-02-13 00:41:01,833,cajun,1.0,2,3498,1,1307,1359,11.0,21.0,11.0,446,773.0
1.0,2015-02-13 00:41:09,3976,pizza,5.0,2,2048,2,549,1499,17.0,17.0,18.0,251,333.0
1.0,2015-02-13 00:41:15,1355,japanese,1.0,3,2648,3,150,1799,20.0,19.0,25.0,446,286.0
5.0,2015-02-13 00:41:28,6957,barbecue,2.0,2,1925,2,200,1375,11.0,9.0,10.0,251,912.0
1.0,2015-02-13 00:41:50,3787,cafe,1.0,2,990,1,495,495,5.0,4.0,5.0,446,138.0
2.0,2015-02-13 00:42:00,3019,,,2,2512,2,999,1111,18.0,18.0,21.0,251,750.0
3.0,2015-02-13 00:42:09,3111,american,1.0,3,3227,3,700,1099,0.0,0.0,0.0,446,322.0
4.0,2015-02-13 00:42:09,5967,greek,3.0,7,6825,4,450,1350,31.0,20.0,21.0,251,489.0
4.0,2015-02-13 00:42:23,3620,burger,5.0,4,2895,3,499,729,39.0,37.0,47.0,251,1088.0
1.0,2015-02-13 00:42:26,5706,american,5.0,3,1997,2,399,699,15.0,15.0,11.0,251,577.0
1.0,2015-02-13 00:42:27,5544,american,3.0,1,1100,1,1000,1000,5.0,4.0,5.0,251,338.0
2.0,2015-02-13 00:42:36,5323,pizza,1.0,2,1670,2,695,875,37.0,29.0,31.0,446,571.0
4.0,2015-02-13 00:42:45,4113,mediterranean,2.0,3,5685,1,1895,1895,39.0,37.0,47.0,251,451.0
1.0,2015-02-13 00:42:52,4759,steak,1.0,2,2098,2,699,1399,20.0,19.0,25.0,446,531.0
4.0,2015-02-13 00:43:03,6151,pizza,3.0,3,3327,3,299,1129,39.0,37.0,47.0,251,478.0
4.0,2015-02-13 00:43:17,5394,mexican,3.0,13,10769,11,199,1300,39.0,37.0,47.0,251,781.0
1.0,2015-02-13 00:43:27,1337,american,1.0,1,1150,1,1150,1150,5.0,4.0,5.0,446,768.0
1.0,2015-02-13 00:43:29,243,thai,3.0,3,2440,3,495,1050,17.0,17.0,18.0,251,670.0
1.0,2015-02-13 00:43:31,2303,alcohol,2.0,7,12993,2,1799,1999,20.0,19.0,25.0,251,636.0
1.0,2015-02-13 00:43:37,6719,pizza,5.0,2,2347,2,299,1478,15.0,8.0,7.0,251,924.0
4.0,2015-02-13 00:43:44,5987,pizza,1.0,3,3027,3,549,1399,31.0,25.0,24.0,446,923.0
6.0,2015-02-13 00:43:46,860,indian,3.0,2,1224,2,225,999,,,,251,765.0
4.0,2015-02-13 00:43:50,5987,pizza,1.0,7,8743,5,499,1999,31.0,25.0,24.0,446,778.0
2.0,2015-02-13 00:43:56,4069,dessert,3.0,2,1118,2,499,519,43.0,40.0,48.0,251,247.0
4.0,2015-02-13 00:44:07,5993,italian,2.0,4,5800,3,700,2600,39.0,37.0,47.0,251,626.0
5.0,2015-02-13 00:44:40,2668,pizza,1.0,3,3700,3,550,2000,14.0,9.0,9.0,446,490.0
3.0,2015-02-13 00:44:52,5010,burger,1.0,4,5500,1,1000,1000,23.0,19.0,17.0,446,713.0
5.0,2015-02-13 00:44:57,6312,barbecue,1.0,2,1500,2,250,1250,11.0,9.0,10.0,446,705.0
2.0,2015-02-13 00:45:11,5323,pizza,1.0,3,2405,3,520,875,37.0,30.0,33.0,446,677.0
4.0,2015-02-13 00:45:16,5246,pasta,3.0,1,1595,1,1595,1595,33.0,24.0,23.0,251,1052.0
4.0,2015-02-13 00:45:17,4848,vietnamese,1.0,4,3325,3,625,925,8.0,4.0,4.0,446,491.0
3.0,2015-02-13 00:45:32,397,american,5.0,1,1401,1,1401,1401,4.0,2.0,2.0,251,361.0
4.0,2015-02-13 00:45:37,6598,bubble-tea,1.0,5,1000,4,225,275,8.0,4.0,4.0,446,813.0
4.0,2015-02-13 00:45:41,1293,american,4.0,5,3047,4,200,1259,34.0,25.0,25.0,251,358.0
3.0,2015-02-13 00:45:44,5698,seafood,2.0,2,2896,1,1199,1199,,,,251,565.0
3.0,2015-02-13 00:45:49,3971,steak,1.0,1,1295,1,1295,1295,4.0,4.0,4.0,446,506.0
4.0,2015-02-13 00:45:54,2482,mexican,3.0,5,2855,4,459,949,45.0,41.0,50.0,251,770.0
2.0,2015-02-13 00:45:59,5099,,1.0,1,725,1,725,725,18.0,18.0,21.0,446,485.0
5.0,2015-02-13 00:46:07,1370,fast,3.0,1,3249,1,1899,1899,45.0,41.0,50.0,251,713.0
3.0,2015-02-13 00:46:11,2656,seafood,1.0,4,2535,2,295,1650,25.0,17.0,14.0,446,511.0
1.0,2015-02-13 00:46:14,16,sandwich,1.0,2,1720,2,525,1195,19.0,16.0,16.0,446,462.0
2.0,2015-02-13 00:46:28,4631,mexican,3.0,3,1080,3,50,675,43.0,40.0,48.0,251,627.0
1.0,2015-02-13 00:46:39,668,italian,3.0,2,2420,2,895,1250,0.0,0.0,0.0,251,278.0
4.0,2015-02-13 00:46:40,1409,vietnamese,5.0,1,775,1,750,750,33.0,24.0,23.0,251,561.0
2.0,2015-02-13 00:46:40,4939,asian,2.0,2,1050,2,400,450,37.0,30.0,33.0,251,772.0
4.0,2015-02-13 00:46:44,4113,mediterranean,2.0,4,3990,2,500,1495,45.0,41.0,50.0,251,735.0
4.0,2015-02-13 00:46:49,3614,seafood,5.0,7,9100,6,850,1650,33.0,24.0,23.0,251,663.0
6.0,2015-02-13 00:47:01,4360,pizza,3.0,3,2377,3,99,1699,,,,251,470.0
4.0,2015-02-13 00:47:04,4152,,3.0,5,4040,5,380,1075,33.0,24.0,23.0,251,591.0
5.0,2015-02-13 00:47:29,3970,middle-eastern,3.0,2,2144,2,540,1385,17.0,26.0,15.0,251,598.0
5.0,2015-02-13 00:48:01,1165,mediterranean,3.0,2,2398,1,1199,1199,11.0,9.0,11.0,251,631.0
2.0,2015-02-13 00:48:10,1123,burger,4.0,2,1118,2,269,669,43.0,40.0,48.0,251,663.0
4.0,2015-02-13 00:48:17,6398,chinese,3.0,3,2250,3,275,1125,33.0,24.0,23.0,251,410.0
6.0,2015-02-13 00:48:32,29,bubble-tea,5.0,2,1190,1,595,595,,,,251,642.0
4.0,2015-02-13 00:48:35,5829,mexican,2.0,3,3885,3,995,1695,33.0,24.0,23.0,251,645.0
1.0,2015-02-13 00:48:45,59,chinese,1.0,1,710,1,710,710,0.0,0.0,0.0,446,876.0
5.0,2015-02-13 00:48:47,4130,american,1.0,1,819,1,819,819,13.0,11.0,10.0,446,286.0
2.0,2015-02-13 00:48:56,1264,other,3.0,5,5900,3,700,975,37.0,30.0,33.0,251,776.0
5.0,2015-02-13 00:49:15,5814,burger,1.0,2,1500,2,600,900,21.0,16.0,20.0,446,373.0
4.0,2015-02-13 00:49:15,386,other,3.0,1,1375,1,975,975,33.0,24.0,23.0,251,335.0
3.0,2015-02-13 00:49:17,842,pizza,3.0,4,3876,3,499,1389,12.0,11.0,13.0,251,798.0
3.0,2015-02-13 00:49:37,5949,smoothie,5.0,1,775,1,625,625,4.0,4.0,3.0,251,1371.0
4.0,2015-02-13 00:49:39,460,pizza,2.0,1,1595,1,1595,1595,45.0,41.0,50.0,251,748.0
5.0,2015-02-13 00:49:46,324,mediterranean,3.0,1,750,1,750,750,11.0,9.0,11.0,251,679.0
2.0,2015-02-13 00:49:50,5265,pizza,5.0,1,1900,1,1500,1500,43.0,40.0,48.0,251,425.0
4.0,2015-02-13 00:49:52,5987,pizza,1.0,3,2902,3,599,1279,34.0,25.0,25.0,446,498.0
1.0,2015-02-13 00:49:54,6012,other,1.0,2,2700,2,800,1500,5.0,5.0,7.0,446,359.0
1.0,2015-02-13 00:50:09,6719,pizza,5.0,1,1599,1,699,699,14.0,10.0,8.0,251,497.0
5.0,2015-02-13 00:50:10,4489,japanese,1.0,2,725,2,350,375,23.0,20.0,23.0,446,239.0
4.0,2015-02-13 00:50:12,5987,pizza,1.0,12,12523,10,479,1199,36.0,33.0,34.0,446,656.0
2.0,2015-02-13 00:50:21,1076,alcohol,3.0,4,3990,4,650,1150,51.0,45.0,52.0,251,1043.0
6.0,2015-02-13 00:50:37,1433,thai,1.0,5,4580,5,200,1095,,,,446,127.0
2.0,2015-02-13 00:50:39,1683,pizza,3.0,2,4303,2,1419,1740,51.0,45.0,52.0,251,346.0
5.0,2015-02-13 00:50:49,6195,pakistani,3.0,6,1697,4,100,799,14.0,12.0,11.0,251,537.0
2.0,2015-02-13 00:50:49,6525,mexican,5.0,7,3193,4,149,749,51.0,45.0,52.0,251,695.0
1.0,2015-02-13 00:50:51,5376,american,1.0,3,2135,3,295,1185,14.0,10.0,8.0,446,502.0
2.0,2015-02-13 00:50:54,5229,thai,3.0,2,1600,2,600,1000,43.0,26.0,32.0,251,591.0
6.0,2015-02-13 00:51:01,4360,pizza,3.0,3,2527,3,499,1129,,,,251,408.0
2.0,2015-02-13 00:51:10,1123,burger,4.0,2,1558,1,679,679,51.0,45.0,52.0,251,526.0
2.0,2015-02-13 00:51:10,1683,pizza,3.0,5,5450,3,699,1419,51.0,45.0,52.0,251,310.0
5.0,2015-02-13 00:51:10,257,,5.0,4,2435,4,50,2000,23.0,20.0,23.0,251,340.0
1.0,2015-02-13 00:51:16,4192,hawaiian,1.0,2,1188,2,329,859,24.0,23.0,31.0,446,472.0
4.0,2015-02-13 00:51:17,5032,fast,4.0,3,1443,2,265,589,36.0,33.0,34.0,251,395.0
2.0,2015-02-13 00:51:23,4862,sandwich,5.0,2,1162,2,163,999,51.0,45.0,52.0,251,517.0
3.0,2015-02-13 00:51:35,2605,italian,3.0,3,4685,3,695,1695,28.0,20.0,17.0,251,101.0
2.0,2015-02-13 00:51:44,1594,mexican,1.0,1,939,1,939,939,51.0,45.0,52.0,446,639.0
3.0,2015-02-13 00:51:48,4598,catering,3.0,4,5297,4,300,2299,28.0,20.0,17.0,251,772.0
6.0,2015-02-13 00:51:49,5829,italian,5.0,6,7490,5,750,1550,36.0,33.0,32.0,251,1090.0
4.0,2015-02-13 00:52:07,6961,fast,4.0,6,974,2,159,169,36.0,33.0,34.0,251,376.0
,2015-02-13 00:52:11,2870,,5.0,2,2250,1,1125,1125,24.0,23.0,31.0,251,387.0
2.0,2015-02-13 00:52:17,1552,burger,5.0,4,3063,3,495,949,43.0,26.0,32.0,251,310.0
1.0,2015-02-13 00:52:18,1469,pizza,5.0,3,3300,3,700,1250,21.0,17.0,18.0,251,707.0
2.0,2015-02-13 00:52:29,3285,american,1.0,1,960,1,760,760,18.0,17.0,13.0,251,588.0
5.0,2015-02-13 00:52:29,6639,american,2.0,2,3000,2,1500,1500,12.0,9.0,12.0,251,753.0
4.0,2015-02-13 00:52:38,1021,indian,2.0,4,2850,4,250,1200,8.0,6.0,6.0,251,549.0
4.0,2015-02-13 00:52:50,861,burger,5.0,3,2936,2,649,769,36.0,33.0,34.0,251,687.0
2.0,2015-02-13 00:53:09,413,sandwich,3.0,1,849,1,849,849,22.0,22.0,25.0,251,1016.0
1.0,2015-02-13 00:53:25,6482,american,1.0,4,2850,4,225,925,21.0,17.0,18.0,446,982.0
5.0,2015-02-13 00:53:46,5612,burger,4.0,3,1175,3,280,450,12.0,9.0,12.0,251,552.0
2.0,2015-02-13 00:53:59,1859,american,1.0,3,2277,3,449,759,51.0,45.0,52.0,446,673.0
6.0,2015-02-13 00:54:04,2350,greek,2.0,2,2800,2,1100,1400,,,,251,339.0
3.0,2015-02-13 00:54:05,5968,catering,5.0,3,2285,3,295,995,18.0,17.0,13.0,251,703.0
4.0,2015-02-13 00:54:13,1678,mexican,3.0,3,3000,2,550,850,55.0,50.0,65.0,251,510.0
4.0,2015-02-13 00:54:23,3277,dim-sum,3.0,2,1700,2,200,1500,55.0,50.0,65.0,251,743.0
5.0,2015-02-13 00:54:40,1976,burger,4.0,4,2106,3,309,729,23.0,20.0,23.0,251,811.0
5.0,2015-02-13 00:54:41,721,sandwich,3.0,1,1799,1,1799,1799,23.0,20.0,23.0,251,826.0
1.0,2015-02-13 00:54:51,5560,japanese,3.0,2,1574,2,725,799,21.0,17.0,18.0,251,245.0
6.0,2015-02-13 00:54:56,4326,vietnamese,1.0,4,3725,4,750,975,,,,446,223.0
4.0,2015-02-13 00:55:00,1409,vietnamese,5.0,2,2120,2,875,995,36.0,33.0,32.0,251,316.0
4.0,2015-02-13 00:55:13,5660,mexican,3.0,2,1118,2,199,899,40.0,37.0,37.0,251,493.0
1.0,2015-02-13 00:55:18,5270,japanese,1.0,4,3225,4,550,1250,0.0,0.0,0.0,446,519.0
2.0,2015-02-13 00:55:28,472,other,3.0,5,2225,4,199,799,47.0,30.0,35.0,251,924.0
2.0,2015-02-13 00:55:28,3194,pizza,3.0,6,9600,6,1300,1700,24.0,21.0,21.0,251,842.0
1.0,2015-02-13 00:55:33,5441,cafe,5.0,6,7050,4,400,1600,0.0,0.0,0.0,251,81.0
2.0,2015-02-13 00:55:34,5789,greek,5.0,3,4797,3,699,2399,47.0,30.0,35.0,251,550.0
2.0,2015-02-13 00:55:40,3454,barbecue,1.0,3,3385,3,395,2595,60.0,48.0,55.0,446,718.0
4.0,2015-02-13 00:55:40,1858,pizza,1.0,1,1895,1,1895,1895,40.0,37.0,37.0,446,500.0
2.0,2015-02-13 00:55:44,810,american,3.0,4,4850,4,700,1500,47.0,30.0,35.0,251,274.0
2.0,2015-02-13 00:55:46,6908,salad,4.0,2,1098,1,549,549,47.0,30.0,35.0,251,665.0
3.0,2015-02-13 00:55:48,3285,chinese,4.0,6,2780,5,190,760,19.0,18.0,18.0,251,589.0
2.0,2015-02-13 00:56:00,5721,burger,4.0,4,1956,2,309,669,60.0,48.0,55.0,251,814.0
2.0,2015-02-13 00:56:10,2331,burmese,1.0,3,2785,3,795,1095,60.0,48.0,55.0,446,675.0
1.0,2015-02-13 00:56:25,1366,mexican,1.0,5,3670,5,325,850,24.0,23.0,33.0,446,911.0
1.0,2015-02-13 00:56:26,6648,peruvian,1.0,2,2569,2,1020,1399,24.0,23.0,33.0,446,157.0
2.0,2015-02-13 00:56:28,3810,pizza,3.0,3,3520,3,734,1947,60.0,48.0,55.0,251,735.0
1.0,2015-02-13 00:56:30,2054,italian,5.0,1,1350,1,600,600,24.0,23.0,33.0,251,829.0
4.0,2015-02-13 00:56:32,730,middle-eastern,3.0,3,2234,3,399,1385,65.0,51.0,65.0,251,212.0
2.0,2015-02-13 00:56:48,408,italian,5.0,4,4550,3,600,1600,47.0,30.0,35.0,251,767.0
2.0,2015-02-13 00:56:48,4939,asian,2.0,1,450,1,400,400,47.0,30.0,35.0,251,425.0
1.0,2015-02-13 00:57:00,668,italian,3.0,2,2165,2,895,995,0.0,0.0,0.0,251,575.0
4.0,2015-02-13 00:57:14,4449,peruvian,1.0,2,1670,2,220,1450,65.0,51.0,65.0,446,686.0
1.0,2015-02-13 00:57:23,3392,burger,3.0,2,1369,2,400,575,7.0,7.0,6.0,251,558.0
1.0,2015-02-13 00:57:32,624,american,5.0,1,695,1,695,695,24.0,23.0,33.0,251,1274.0
5.0,2015-02-13 00:57:49,6511,pizza,3.0,2,5760,2,1200,1320,17.0,11.0,11.0,251,359.0
5.0,2015-02-13 00:58:08,6451,korean,5.0,3,6757,3,1435,4036,20.0,16.0,6.0,251,686.0
3.0,2015-02-13 00:58:08,3157,italian,3.0,3,2497,3,599,1299,25.0,20.0,25.0,251,374.0
5.0,2015-02-13 00:58:15,6693,chinese,4.0,4,1800,2,190,710,17.0,11.0,11.0,251,666.0
1.0,2015-02-13 00:58:21,1377,dessert,4.0,1,600,1,500,500,23.0,20.0,19.0,251,658.0
4.0,2015-02-13 00:58:24,3277,dim-sum,3.0,1,1300,1,1300,1300,65.0,51.0,65.0,251,781.0
2.0,2015-02-13 00:58:31,6563,steak,5.0,4,8139,1,1996,2064,58.0,39.0,48.0,251,895.0
4.0,2015-02-13 00:58:36,5648,chinese,4.0,5,4648,3,270,1200,40.0,37.0,37.0,251,505.0
2.0,2015-02-13 00:58:46,314,mexican,5.0,1,1549,1,699,699,60.0,48.0,55.0,251,412.0
1.0,2015-02-13 00:59:02,540,indian,3.0,11,8594,7,327,1256,31.0,28.0,20.0,251,764.0
2.0,2015-02-13 00:59:06,3286,pasta,3.0,3,1995,2,250,1495,60.0,48.0,55.0,251,927.0
4.0,2015-02-13 00:59:07,901,catering,1.0,1,1600,1,1600,1600,65.0,51.0,65.0,446,474.0
2.0,2015-02-13 00:59:08,4862,sandwich,5.0,1,999,1,999,999,60.0,48.0,55.0,251,858.0
2.0,2015-02-13 00:59:10,4062,barbecue,3.0,2,3920,2,1525,2195,24.0,21.0,21.0,251,676.0
4.0,2015-02-13 00:59:20,5648,chinese,4.0,2,910,2,160,710,40.0,37.0,37.0,251,752.0
4.0,2015-02-13 00:59:22,1678,mexican,3.0,6,5550,4,350,1450,65.0,51.0,65.0,251,411.0
4.0,2015-02-13 00:59:23,1858,pizza,1.0,1,2395,1,2395,2395,40.0,37.0,37.0,446,718.0
3.0,2015-02-13 00:59:26,4458,chinese,1.0,2,1798,2,799,999,19.0,18.0,18.0,446,880.0
2.0,2015-02-13 00:59:27,1076,american,3.0,3,2620,3,575,1095,60.0,48.0,55.0,251,336.0
3.0,2015-02-13 00:59:28,5842,barbecue,3.0,6,5383,6,281,3117,29.0,22.0,21.0,251,661.0
3.0,2015-02-13 00:59:36,5633,mediterranean,3.0,4,1497,4,149,899,12.0,10.0,10.0,251,473.0
4.0,2015-02-13 00:59:42,5819,pizza,1.0,2,2400,2,550,1600,9.0,6.0,6.0,446,831.0
4.0,2015-02-13 00:59:48,386,other,3.0,3,3275,2,275,975,40.0,37.0,37.0,251,550.0
2.0,2015-02-13 00:59:49,3732,burger,5.0,4,2896,4,549,949,60.0,48.0,55.0,251,528.0
5.0,2015-02-13 00:59:50,4699,pizza,1.0,2,3500,2,900,2200,14.0,12.0,15.0,446,349.0
4.0,2015-02-13 00:59:51,3748,mediterranean,2.0,2,2900,1,1450,1450,40.0,37.0,37.0,251,602.0
4.0,2015-02-13 00:59:54,6151,pizza,3.0,5,3655,4,549,1129,65.0,51.0,65.0,251,725.0
3.0,2015-02-13 00:59:56,4160,latin-american,5.0,1,1300,1,1050,1050,25.0,20.0,25.0,446,601.0
5.0,2015-02-13 01:00:03,3422,,1.0,2,2325,2,699,1029,19.0,12.0,13.0,446,693.0
2.0,2015-02-13 01:00:05,1081,asian,2.0,2,1000,1,400,400,63.0,54.0,53.0,251,776.0
1.0,2015-02-13 01:00:11,4051,fast,4.0,6,2091,3,165,511,26.0,25.0,36.0,251,237.0
4.0,2015-02-13 01:00:23,2056,chinese,3.0,8,5975,7,175,1395,43.0,37.0,39.0,251,1026.0
2.0,2015-02-13 01:00:28,4574,burger,1.0,6,3871,5,325,1195,63.0,54.0,53.0,446,508.0
3.0,2015-02-13 01:00:30,4803,persian,5.0,3,4197,3,599,1999,32.0,25.0,20.0,251,734.0
4.0,2015-02-13 01:00:32,3553,greek,5.0,2,2398,2,899,1499,43.0,37.0,39.0,251,290.0
6.0,2015-02-13 01:00:32,5686,thai,3.0,2,2193,2,931,1170,,,,251,276.0
2.0,2015-02-13 01:00:33,3186,smoothie,2.0,4,1596,2,399,399,49.0,36.0,40.0,251,747.0
2.0,2015-02-13 01:00:36,6576,mexican,5.0,3,2427,2,649,799,29.0,21.0,18.0,251,658.0
2.0,2015-02-13 01:00:41,1904,sandwich,2.0,2,1795,2,400,795,63.0,54.0,53.0,251,366.0
4.0,2015-02-13 01:00:44,836,mexican,3.0,2,1493,1,699,699,75.0,55.0,68.0,251,274.0
1.0,2015-02-13 01:00:45,5992,mediterranean,3.0,1,1307,1,1307,1307,6.0,5.0,5.0,251,561.0
1.0,2015-02-13 01:00:48,3817,fast,4.0,5,1195,3,199,229,8.0,7.0,10.0,251,484.0
2.0,2015-02-13 01:00:48,6762,burger,5.0,5,2630,4,295,795,49.0,36.0,40.0,251,950.0
2.0,2015-02-13 01:00:51,5125,sandwich,3.0,3,1517,3,299,639,29.0,21.0,18.0,251,511.0
4.0,2015-02-13 01:01:03,205,burger,4.0,4,1896,3,309,669,39.0,36.0,39.0,251,411.0
3.0,2015-02-13 01:01:07,5027,burger,1.0,5,2835,4,309,769,19.0,19.0,19.0,446,714.0
5.0,2015-02-13 01:01:11,3150,american,1.0,1,1118,1,1059,1059,28.0,24.0,29.0,446,759.0
2.0,2015-02-13 01:01:15,1683,pizza,3.0,3,4249,2,504,1859,68.0,59.0,57.0,251,283.0
4.0,2015-02-13 01:01:17,6419,american,3.0,12,14215,10,595,1495,75.0,55.0,68.0,251,385.0
4.0,2015-02-13 01:01:51,1099,asian,2.0,9,4375,7,375,450,39.0,36.0,39.0,251,668.0
1.0,2015-02-13 01:01:58,5058,italian,1.0,3,3800,3,700,1600,16.0,9.0,7.0,446,344.0
2.0,2015-02-13 01:01:59,1703,mexican,5.0,1,1758,1,1499,1499,29.0,21.0,18.0,251,856.0
2.0,2015-02-13 01:02:06,2506,pizza,1.0,2,2470,2,650,1295,49.0,36.0,40.0,446,409.0
2.0,2015-02-13 01:02:18,4210,mexican,2.0,2,1520,2,725,745,63.0,54.0,53.0,251,750.0
4.0,2015-02-13 01:02:20,1411,burger,4.0,2,988,2,309,579,43.0,37.0,39.0,251,709.0
4.0,2015-02-13 01:02:25,5208,indian,5.0,1,825,1,825,825,39.0,36.0,39.0,251,558.0
2.0,2015-02-13 01:02:26,6149,breakfast,2.0,4,4975,3,1150,1200,63.0,54.0,53.0,251,747.0
5.0,2015-02-13 01:02:33,4468,chinese,1.0,3,2895,3,795,1050,28.0,24.0,29.0,446,339.0
3.0,2015-02-13 01:02:34,6310,burger,1.0,4,2156,2,309,769,32.0,25.0,20.0,446,530.0
5.0,2015-02-13 01:02:37,2707,vietnamese,2.0,1,850,1,850,850,19.0,12.0,13.0,251,643.0
4.0,2015-02-13 01:02:42,5168,salad,3.0,1,549,1,549,549,43.0,37.0,39.0,251,473.0
5.0,2015-02-13 01:02:56,3422,,1.0,1,1548,1,1399,1399,19.0,12.0,13.0,446,581.0
2.0,2015-02-13 01:02:59,6805,other,3.0,4,3350,2,500,1000,29.0,21.0,18.0,251,731.0
1.0,2015-02-13 01:03:07,6957,pakistani,1.0,3,3275,3,200,1700,15.0,13.0,14.0,251,578.0
3.0,2015-02-13 01:03:13,5089,mexican,2.0,3,2707,3,829,999,32.0,25.0,20.0,251,654.0
2.0,2015-02-13 01:03:23,5323,pizza,1.0,1,2225,1,1725,1725,49.0,36.0,40.0,446,460.0
4.0,2015-02-13 01:03:25,4567,chinese,3.0,7,4735,5,450,725,9.0,6.0,6.0,251,595.0
4.0,2015-02-13 01:03:26,4344,vietnamese,2.0,4,2390,3,295,995,43.0,37.0,39.0,251,702.0
4.0,2015-02-13 01:03:28,6420,mexican,3.0,2,2875,2,1000,1450,43.0,37.0,39.0,251,348.0
5.0,2015-02-13 01:03:29,741,vietnamese,1.0,4,4025,3,925,975,28.0,24.0,29.0,446,659.0
3.0,2015-02-13 01:03:29,2576,american,1.0,2,4390,1,2195,2195,13.0,9.0,9.0,446,218.0
1.0,2015-02-13 01:03:39,6544,mediterranean,2.0,2,2375,2,1100,1275,6.0,6.0,7.0,251,815.0
4.0,2015-02-13 01:03:52,861,burger,5.0,3,1737,3,299,789,39.0,36.0,39.0,251,494.0
1.0,2015-02-13 01:03:53,6915,chinese,4.0,3,1437,3,160,942,6.0,5.0,5.0,251,639.0
4.0,2015-02-13 01:04:03,6717,dessert,5.0,4,3790,4,550,1195,39.0,36.0,39.0,251,983.0
6.0,2015-02-13 01:04:04,2417,salad,1.0,2,1158,2,229,729,,,,446,519.0
3.0,2015-02-13 01:04:08,5635,vietnamese,1.0,1,795,1,695,695,32.0,25.0,20.0,446,261.0
6.0,2015-02-13 01:04:08,1597,american,1.0,2,1750,2,500,1250,,,,446,255.0
1.0,2015-02-13 01:04:14,649,greek,5.0,1,1099,1,1099,1099,26.0,25.0,36.0,251,527.0
1.0,2015-02-13 01:04:17,1469,pizza,5.0,4,3950,4,500,1050,23.0,23.0,21.0,251,486.0
3.0,2015-02-13 01:04:29,3470,dim-sum,1.0,2,3100,2,1400,1500,19.0,19.0,19.0,446,445.0
2.0,2015-02-13 01:04:30,2675,pizza,2.0,1,2020,1,1795,1795,63.0,54.0,53.0,251,239.0
2.0,2015-02-13 01:04:35,649,breakfast,1.0,3,1997,2,499,999,26.0,25.0,36.0,251,646.0
4.0,2015-02-13 01:04:41,3877,pizza,2.0,2,1795,2,485,1310,9.0,6.0,6.0,251,833.0
4.0,2015-02-13 01:04:41,3293,american,1.0,1,915,1,765,765,43.0,37.0,39.0,446,1106.0
4.0,2015-02-13 01:04:46,2427,mexican,3.0,1,1170,1,925,925,75.0,55.0,68.0,251,290.0
4.0,2015-02-13 01:04:53,2070,chinese,2.0,3,2740,3,845,995,39.0,36.0,39.0,251,221.0
5.0,2015-02-13 01:04:54,6674,burger,4.0,9,3668,7,200,779,17.0,12.0,11.0,251,540.0
